songTitle,Acousticness,Danceability,Duration,Energy,Valence,Tempo,Speechiness,Mode,Loudness,Liveness,Key,Instrumentalness,Time,Target
Can't Take It,0.278,0.756,211080,0.526,0.373,109.996,0.0532,0,-7.415,0.277,11,4.39e-05,4,0
OOMPH,0.205,0.724,171765,0.44,0.435,101.988,0.0529,0,-8.107,0.13,5,0.000528,4,0
B.I.T.S,0.585,0.699,201130,0.503,0.36,75.012,0.254,0,-12.245,0.0596,1,0.0119,4,0
The Big Boss Song,0.417,0.61,194151,0.516,0.636,106.066,0.0591,0,-6.824,0.101,5,0.0,4,0
DROWN,0.62,0.634,238750,0.477,0.368,143.97,0.0513,1,-11.328,0.127,11,8.34e-05,4,0
More Fire,0.053,0.827,236418,0.434,0.794,134.011,0.256,0,-7.544,0.134,11,0.00111,4,0
Rain,0.9,0.514,228367,0.405,0.506,75.642,0.136,1,-10.018,0.109,6,5.59e-05,4,0
Curls,0.0239,0.644,175871,0.442,0.364,78.495,0.0465,1,-9.455,0.0843,8,0.00426,4,0
waiting... (featuring Ben Beal),0.446,0.691,189294,0.534,0.602,97.921,0.0699,0,-7.339,0.114,6,0.0034,4,0
Purpose,0.637,0.579,178824,0.385,0.415,101.788,0.0431,0,-12.588,0.187,2,0.000466,4,0
so it goes,0.207,0.52,262544,0.466,0.244,97.525,0.0267,0,-6.491,0.092,11,0.0,3,0
Miss Me,0.916,0.476,267429,0.239,0.0556,136.053,0.0386,1,-16.685,0.101,1,0.000473,3,0
Moonlight,0.403,0.852,201026,0.538,0.82,116.881,0.0489,0,-11.05,0.0735,11,0.855,4,0
Afterlife,0.0122,0.544,198667,0.587,0.435,87.927,0.0512,1,-8.964,0.483,2,1.71e-06,4,0
Honey,0.355,0.879,196069,0.492,0.438,105.018,0.0498,1,-6.538,0.0777,10,0.0,4,0
Hard 2 Please,0.00358,0.767,212533,0.636,0.214,97.095,0.042,1,-6.253,0.145,1,1.23e-05,4,0
Come Around,0.491,0.769,198245,0.461,0.574,80.984,0.144,1,-8.826,0.0759,2,0.0752,4,0
Purple Room,0.613,0.758,138000,0.333,0.414,99.968,0.0962,1,-10.544,0.125,9,1.36e-05,4,0
Sleep In,0.228,0.734,167716,0.441,0.483,139.035,0.372,1,-6.04,0.152,1,0.0,4,0
Renata,0.965,0.44,120020,0.0709,0.369,87.926,0.0674,1,-23.681,0.107,6,0.00337,3,0
Spend My Days,0.0883,0.526,153600,0.653,0.362,75.019,0.0374,1,-3.667,0.44,0,6.43e-05,4,0
Wasting Time - Single Version,0.398,0.691,145227,0.769,0.611,88.056,0.223,0,-5.009,0.112,4,8.63e-05,4,0
From You,0.127,0.655,175534,0.54,0.647,173.822,0.285,1,-7.498,0.111,1,0.00349,4,0
Messy,0.568,0.487,222500,0.497,0.392,78.483,0.0853,0,-9.002,0.1,0,0.0,4,0
Forever & A Day,0.413,0.728,175522,0.785,0.888,96.051,0.0573,0,-6.038,0.115,9,6.13e-06,4,0
act v: sage,0.126,0.569,231000,0.43,0.35,80.057,0.174,0,-11.941,0.304,9,6.12e-05,4,0
Drop In,0.568,0.699,206512,0.416,0.623,171.863,0.303,0,-10.181,0.195,10,0.00394,4,0
Chasing Dreams,0.786,0.796,224070,0.346,0.291,119.917,0.0639,1,-9.311,0.184,8,9.68e-06,4,0
Sexy Lady - Remix,0.1,0.64,222936,0.497,0.579,109.15,0.0433,1,-5.122,0.0972,0,0.0,4,0
Oxytocin,0.893,0.548,156334,0.253,0.463,85.756,0.036,0,-13.307,0.116,3,0.000118,4,0
WhiskeY,0.901,0.72,108281,0.223,0.364,128.005,0.234,0,-11.538,0.129,5,0.0,4,0
Bad Situation,0.407,0.701,128696,0.532,0.752,138.009,0.0452,0,-7.469,0.265,4,0.0002,4,0
Captive,0.356,0.785,148029,0.699,0.722,137.118,0.0698,0,-6.272,0.0781,11,0.0587,4,0
Close to You (Ain't Close Enough),0.71,0.55,212998,0.536,0.338,149.894,0.0488,0,-7.697,0.641,6,0.00028,3,0
U On U,0.712,0.574,188748,0.352,0.291,123.631,0.0753,0,-11.027,0.0933,11,0.0384,4,0
Different,0.481,0.688,131526,0.487,0.383,104.058,0.0542,0,-7.728,0.272,2,0.000513,4,0
Idc,0.031,0.529,188182,0.5,0.26,175.771,0.298,0,-9.736,0.114,4,0.0,4,0
Dopamine,0.559,0.827,164776,0.448,0.95,134.042,0.0872,0,-9.136,0.0863,5,0.049,4,0
sté,0.215,0.619,211081,0.581,0.177,139.155,0.0874,0,-6.251,0.0848,6,5.2e-06,4,0
FOR LOVE,0.174,0.546,117303,0.661,0.615,178.462,0.308,1,-4.936,0.129,5,1.16e-06,4,0
MAYBE,0.00919,0.615,250909,0.657,0.483,110.014,0.0282,0,-5.87,0.677,9,0.0158,4,0
RAINON,0.118,0.499,199481,0.542,0.274,76.842,0.0693,0,-6.725,0.0916,9,0.0,4,0
Guarded,0.439,0.581,218182,0.559,0.572,87.919,0.051,0,-6.31,0.293,7,2.03e-05,4,0
If Only,0.151,0.647,185749,0.452,0.167,105.903,0.0385,0,-7.267,0.0581,0,2.54e-06,4,0
You Want It,0.114,0.454,209972,0.626,0.793,131.46,0.0688,1,-7.905,0.308,1,0.0,4,0
Missing Out,0.0194,0.548,155891,0.65,0.812,91.435,0.115,1,-5.957,0.194,0,0.0,4,0
Feenin',0.731,0.689,222000,0.451,0.63,100.019,0.041,0,-9.105,0.126,11,0.000723,4,0
A Whole Mood,0.133,0.578,173064,0.591,0.671,76.686,0.406,0,-7.698,0.211,5,0.000138,4,0
Paradise,0.285,0.63,138606,0.461,0.479,145.547,0.149,0,-10.201,0.105,6,0.0176,4,0
HEAVEN,0.803,0.456,210000,0.5,0.2,119.503,0.0686,0,-9.973,0.0659,6,0.00378,4,0
After The Day Party,0.933,0.323,147692,0.261,0.241,86.441,0.0348,1,-13.651,0.13,11,0.00975,5,0
Pool,0.399,0.598,183000,0.437,0.366,159.497,0.11,0,-8.371,0.1,11,0.00422,4,0
MIllion Shades,0.426,0.633,190130,0.772,0.335,154.034,0.476,1,-5.182,0.118,7,7.29e-06,4,0
Oyster,0.698,0.526,120000,0.506,0.482,144.038,0.132,1,-8.556,0.1,9,0.0658,4,0
palisades,0.173,0.655,237087,0.341,0.241,81.002,0.0309,1,-14.604,0.0784,0,0.0373,4,0
COMPLICATED,0.137,0.588,174489,0.441,0.445,168.167,0.077,0,-8.268,0.0919,5,0.000389,4,0
AMINA,0.248,0.752,172308,0.666,0.513,111.917,0.102,0,-4.36,0.168,8,0.000275,5,0
Higher,0.575,0.566,277721,0.31,0.161,135.904,0.12,0,-11.66,0.115,1,0.000258,4,0
Wink,0.75,0.581,250708,0.583,0.245,79.955,0.0676,1,-10.219,0.26,2,0.000494,4,0
Just Breathe,0.284,0.509,175320,0.793,0.504,165.656,0.825,0,-6.96,0.366,11,0.0,4,0
