songTitle,Acousticness,Danceability,Duration,Energy,Valence,Tempo,Speechiness,Mode,Loudness,Liveness,Key,Instrumentalness,Time,Target
Mad At Fire,0.88,0.708,231532,0.339,0.423,109.885,0.037,0,-9.49,0.258,7,0.0238,4,0
Far Away,0.575,0.592,155373,0.405,0.538,76.574,0.0797,1,-11.953,0.1,11,2.05e-05,4,0
Presence,0.394,0.552,184737,0.668,0.885,152.027,0.284,0,-5.069,0.0987,10,6.98e-06,4,0
Give It Up,0.132,0.623,141055,0.523,0.528,136.001,0.0877,0,-7.945,0.127,11,0.0,4,0
Summer Breeze,0.293,0.817,238917,0.469,0.327,98.94,0.202,1,-7.495,0.108,2,0.24,4,0
Girlfriend,0.313,0.544,169231,0.725,0.54,78.398,0.221,0,-6.33,0.141,1,0.0,4,0
Is It A Crime?,0.397,0.65,142041,0.541,0.447,77.011,0.0508,0,-7.156,0.0838,10,0.0,4,0
Familiar,0.848,0.399,190475,0.362,0.2,137.061,0.0446,1,-8.146,0.109,7,6.37e-05,4,0
Sadboy,0.248,0.692,130022,0.736,0.787,80.665,0.251,0,-5.415,0.117,8,0.000351,4,0
Body Language,0.00306,0.631,203638,0.67,0.55,98.874,0.242,0,-6.922,0.113,9,0.0,4,0
Don't Stop,0.366,0.64,151664,0.58,0.277,80.522,0.0581,0,-5.533,0.122,4,0.000651,4,0
Waste My Time,0.0745,0.784,180732,0.531,0.436,120.053,0.0579,0,-5.874,0.093,5,2.03e-05,4,0
Through The Night (feat. Free Nationals),0.689,0.468,258024,0.38,0.406,129.897,0.0309,1,-6.326,0.114,1,5.98e-05,3,0
Can't Fake What You Feel,0.14,0.57,171053,0.717,0.572,113.667,0.233,1,-9.35,0.115,0,8.3e-05,4,0
Forgiving Myself,0.0428,0.739,175784,0.75,0.493,120.979,0.0834,1,-4.912,0.111,2,0.00321,4,0
The One,0.0655,0.669,173561,0.867,0.358,86.917,0.404,0,-4.729,0.192,4,1.35e-06,4,0
Damaged,0.536,0.715,196968,0.454,0.721,119.546,0.101,0,-12.105,0.0996,3,0.0,4,0
BLOOD,0.0625,0.518,123967,0.439,0.31,110.042,0.0967,1,-8.363,0.174,7,0.000323,4,0
THERAPY,0.632,0.577,126857,0.48,0.449,139.31,0.348,1,-8.109,0.117,8,0.0,5,0
Watch It Grow (feat. Sevyn Streeter),0.149,0.521,166834,0.671,0.753,189.961,0.368,0,-4.496,0.0871,3,8.23e-06,4,0
Outside,0.727,0.386,201192,0.283,0.268,87.169,0.0761,0,-14.574,0.0986,2,0.0,3,0
World In My Hands,0.864,0.714,194402,0.372,0.293,103.174,0.107,1,-9.844,0.131,6,0.000186,4,0
BAD bad,0.305,0.641,169580,0.457,0.373,75.988,0.0607,0,-8.169,0.111,0,0.0143,4,0
TODAY,0.848,0.494,241667,0.406,0.0853,159.957,0.0559,0,-8.472,0.0765,0,5.63e-06,4,0
Ouu Ahh,0.834,0.652,164571,0.298,0.384,105.038,0.483,1,-12.239,0.116,9,0.0,4,0
Prototype,0.339,0.792,156190,0.657,0.779,125.976,0.0397,1,-6.264,0.11,6,1.26e-06,4,0
2MANYTHINGS,0.124,0.68,193000,0.512,0.693,92.547,0.125,0,-7.092,0.0594,1,0.00144,4,0
Wickedest (feat. Haile),0.239,0.602,195976,0.709,0.511,95.62,0.082,0,-5.742,0.0736,8,0.0,4,0
