songTitle,Acousticness,Danceability,Duration,Energy,Valence,Tempo,Speechiness,Mode,Loudness,Liveness,Key,Instrumentalness,Time,Target
Sinful Delightful,0.00639,0.606,197227,0.699,0.439,200.025,0.178,1,-5.37,0.0892,1,0.0,4,0
A Message from the Meters,0.0552,0.687,186349,0.958,0.813,158.276,0.117,1,-4.499,0.0885,9,0.137,4,0
Superstatic,0.0449,0.817,245413,0.795,0.855,107.971,0.0546,0,-6.108,0.0195,5,0.0119,4,0
Ready to Live,0.00149,0.649,245687,0.917,0.882,114.787,0.0946,1,-4.673,0.1,1,0.0082,4,0
Shake Your Money,0.00898,0.837,200190,0.7,0.696,106.024,0.113,0,-6.481,0.288,11,0.0,4,0
You're Gone,0.0247,0.732,222957,0.81,0.957,122.022,0.0426,0,-6.942,0.0803,10,7.17e-05,4,0
"If It Ain't Funky Back It Up, Pt. 1",0.0283,0.814,153387,0.682,0.914,123.722,0.0559,0,-6.89,0.159,5,0.000789,4,0
Black Rider,0.00154,0.411,238173,0.919,0.72,171.643,0.185,0,-5.643,0.504,5,3.55e-06,4,0
Shake It,0.0832,0.719,177080,0.882,0.94,106.679,0.0404,1,-7.723,0.05,1,0.411,4,0
Mister Man,0.0126,0.725,226345,0.957,0.618,119.994,0.0472,1,-5.931,0.102,10,0.0822,4,0
Hangin' with My Baby,0.0439,0.703,328480,0.914,0.843,108.993,0.0755,1,-6.455,0.161,7,0.00123,4,0
This Funk (Give Me a Hand),0.0332,0.825,220093,0.888,0.861,100.976,0.0583,1,-6.572,0.0887,1,0.0978,4,0
Dancin' To The Truth,0.134,0.736,249973,0.604,0.783,88.305,0.0383,0,-5.584,0.11,9,0.0394,4,0
Dance Or Die,0.107,0.809,296880,0.931,0.828,108.003,0.0458,1,-5.606,0.261,7,0.000498,4,0
Confident (feat. The MB's),0.0627,0.687,199893,0.868,0.801,102.121,0.0888,0,-6.798,0.0833,6,0.00113,4,0
Mindblastin',0.113,0.606,261185,0.957,0.554,99.042,0.18,0,-5.646,0.0418,11,0.0704,4,0
Drum Machine,0.0136,0.737,183223,0.84,0.693,103.993,0.0998,0,-6.903,0.0651,6,0.75,4,0
Take What You Need,0.302,0.641,191160,0.993,0.505,105.966,0.0504,1,-3.262,0.41,9,0.744,4,0
Leather Tramp,0.0373,0.657,351953,0.68,0.884,158.351,0.105,1,-3.746,0.123,8,1.07e-05,4,0
Night Time,0.0946,0.849,402852,0.781,0.817,115.009,0.0803,0,-9.329,0.0681,0,0.057,4,0
Do It with Soul,0.149,0.766,233491,0.901,0.876,103.989,0.0812,1,-6.424,0.0535,0,9.01e-05,4,0
Body Party,0.00733,0.677,242840,0.876,0.839,96.991,0.0336,0,-6.259,0.344,9,0.00756,4,0
"Boogie Witcha, Baby",0.816,0.703,227947,0.639,0.782,176.727,0.0994,0,-13.269,0.127,11,0.414,4,0
Sheez Music,0.0174,0.581,288253,0.827,0.839,204.637,0.144,0,-5.459,0.342,10,0.00152,4,0
