songTitle,Acousticness,Danceability,Duration,Energy,Valence,Tempo,Speechiness,Mode,Loudness,Liveness,Key,Instrumentalness,Time,Target
Presente Grego,0.154,0.471,193598,0.838,0.422,95.128,0.0456,0,-6.887,0.356,9,0.435,4,0
Make It Happen,0.168,0.7,305947,0.642,0.511,99.044,0.0419,0,-9.312,0.244,0,0.807,4,0
Under The Radar,0.124,0.827,304027,0.483,0.619,105.137,0.0707,0,-11.77,0.0532,5,0.605,4,0
Alchemy,0.0415,0.684,244391,0.749,0.656,90.143,0.0654,0,-6.463,0.272,5,0.826,4,0
Blues 3+1,0.295,0.69,292533,0.495,0.742,137.184,0.0424,0,-11.748,0.115,5,0.262,4,0
Celestial Blues,0.174,0.576,456115,0.596,0.777,93.47,0.322,0,-9.884,0.0753,1,0.000587,4,0
Cloudburst,0.391,0.525,594133,0.54,0.447,118.792,0.085,0,-14.233,0.126,7,0.823,4,0
La Fachada,0.261,0.762,199002,0.642,0.805,170.004,0.169,1,-10.887,0.0408,6,0.527,4,0
Spare Tire,0.1,0.776,168209,0.824,0.935,112.079,0.0591,1,-6.12,0.0829,0,0.773,4,0
Long Live the King - Instrumental,0.0603,0.748,211269,0.846,0.872,100.006,0.0352,1,-6.322,0.136,1,0.898,4,0
Rumble in the Jungle,0.202,0.666,359797,0.765,0.728,117.171,0.228,0,-6.897,0.271,3,0.000334,4,0
The Hump,0.241,0.699,371080,0.865,0.945,93.787,0.04,1,-7.836,0.347,1,0.648,4,0
Sweet Power of Your Embrace,0.264,0.6,326321,0.792,0.882,111.612,0.0376,0,-9.076,0.0403,9,0.00225,4,0
"Milan, Michigan",0.0112,0.38,301299,0.969,0.535,104.83,0.0515,1,-5.966,0.0598,1,0.866,4,0
Little Miss Lover (feat. Gary Bartz & The Greyboy Allstars),0.635,0.697,257293,0.596,0.795,99.596,0.0412,0,-12.252,0.0747,11,0.894,4,0
Crab Walk,0.0134,0.648,256320,0.685,0.867,88.92,0.126,1,-6.991,0.0476,0,0.262,4,0
The Drift,0.592,0.531,335587,0.584,0.648,98.218,0.035,0,-8.721,0.147,9,0.624,4,0
Miles Chases New Voodoo In The Church - Single Edit,0.0194,0.58,194614,0.9,0.378,133.799,0.105,0,-7.979,0.176,2,0.651,4,0
Confirmation,0.787,0.725,295176,0.727,0.705,84.945,0.269,0,-7.656,0.115,9,0.908,4,0
Pizza Pie,0.0544,0.378,186325,0.852,0.539,168.24,0.129,0,-3.644,0.105,5,0.839,4,0
Channel Your Anger - Lightship 95 Sessions,0.000482,0.519,328911,0.673,0.845,168.199,0.0785,1,-8.123,0.0771,8,0.858,4,0
Mars Blues,0.495,0.424,230782,0.514,0.497,93.728,0.0773,1,-13.421,0.0633,1,0.792,3,0
Astral-Desia,0.463,0.611,189573,0.786,0.753,86.044,0.0334,0,-6.881,0.058,7,0.554,4,0
For Horace,0.163,0.565,338000,0.452,0.483,97.594,0.0406,0,-14.103,0.0805,10,0.927,4,0
Time Coil,0.0842,0.623,395551,0.9,0.907,101.988,0.0515,1,-7.076,0.0961,0,0.817,4,0
Newcastle Bounce,0.344,0.812,199262,0.42,0.778,100.008,0.0495,1,-8.801,0.143,10,0.753,4,0
Bonita Applebum (Daylight),0.258,0.493,244370,0.782,0.613,178.152,0.272,0,-8.552,0.0993,11,0.692,4,0
Sanchez,0.201,0.645,284148,0.531,0.544,89.603,0.041,0,-8.37,0.101,6,0.258,4,0
Several Times,0.37,0.712,168331,0.771,0.888,111.911,0.0459,1,-8.509,0.0418,0,0.895,4,0
The Necessary Change,0.0165,0.825,205830,0.718,0.36,89.984,0.0528,0,-10.129,0.0984,11,0.885,4,0
Wind Parade,0.344,0.653,288640,0.573,0.711,96.01,0.0352,0,-10.629,0.0783,5,0.297,4,0
Looking Back,0.15,0.73,221247,0.847,0.642,122.0,0.0465,0,-10.304,0.0865,4,0.88,4,0
The Check In,0.0748,0.492,340947,0.792,0.502,112.078,0.0357,1,-7.676,0.181,7,0.802,4,0
Love Age,0.0946,0.617,209013,0.585,0.57,155.877,0.0319,0,-7.961,0.108,6,0.878,4,0
A Message From The Inner City,0.536,0.432,531533,0.412,0.573,172.472,0.0357,0,-15.158,0.0804,2,0.248,4,0
London Town,0.372,0.668,271373,0.488,0.729,101.817,0.0868,0,-13.216,0.108,7,0.0306,4,0
The Drip - Live Session,0.00876,0.541,347500,0.39,0.644,174.45,0.121,0,-12.743,0.665,11,0.789,4,0
On The Hook,0.733,0.71,237629,0.775,0.484,105.098,0.032,1,-7.342,0.0734,6,0.301,4,0
Tema de Benja,0.785,0.561,295039,0.665,0.591,164.997,0.0361,1,-10.788,0.104,0,0.913,1,0
Smelling the Fog,0.0164,0.646,291961,0.797,0.917,96.02,0.0364,1,-8.984,0.11,1,0.885,4,0
Fleet Streak,0.107,0.513,237679,0.835,0.753,110.644,0.0404,0,-8.392,0.0516,10,0.76,4,0
Why?,0.525,0.697,258144,0.596,0.62,89.963,0.0498,0,-7.719,0.103,5,0.673,4,0
No Beginning,0.0844,0.703,162198,0.82,0.859,116.508,0.0412,0,-5.39,0.646,4,0.868,3,0
Green Chimneys - Juffie - Instrumental,0.013,0.649,211217,0.51,0.682,89.89,0.0657,1,-12.623,0.0746,6,0.803,4,0
Green Frog,0.452,0.544,217078,0.964,0.813,116.75,0.0637,1,-3.205,0.0912,5,0.073,4,0
Mountain Caravan,0.785,0.585,320773,0.52,0.604,89.292,0.0483,0,-11.869,0.0941,5,0.664,4,0
Stay,0.0522,0.629,372798,0.683,0.596,125.384,0.0611,1,-10.033,0.0819,2,0.505,4,0
Night Flight,0.224,0.627,176617,0.728,0.375,79.001,0.0499,1,-7.79,0.303,7,0.905,4,0
