songTitle,Acousticness,Danceability,Duration,Energy,Valence,Tempo,Speechiness,Mode,Loudness,Liveness,Key,Instrumentalness,Time,Target
Rockin' Around The Christmas Tree,0.614,0.589,126267,0.472,0.898,67.196,0.0502,1,-8.749,0.505,8,0,4,0
All I Want for Christmas Is You,0.164,0.336,241107,0.627,0.35,150.273,0.0384,1,-7.463,0.0708,7,0,4,0
Last Christmas - Remastered,0.262,0.757,267160,0.618,0.861,106.856,0.0282,0,-7.964,0.221,11,0,4,0
You Make It Feel Like Christmas (with Blake Shelton),0.0152,0.635,156773,0.87,0.912,92.999,0.04,0,-4.291,0.118,2,0,4,0
It's Beginning to Look a Lot like Christmas,0.908,0.339,206640,0.214,0.363,94.775,0.0375,1,-11.714,0.341,4,7.47E-06,3,0
Christmas Tree Farm,0.06,0.598,228027,0.68,0.437,134.002,0.0331,1,-4.505,0.324,7,0,4,0
Mistletoe,0.498,0.657,182947,0.56,0.854,161.993,0.0467,0,-9.049,0.0794,6,0,4,0
My Only Wish (This Year),0.169,0.669,255400,0.843,0.702,147.08,0.0268,1,-3.766,0.195,0,0,4,0
A Nonsense Christmas,0.00768,0.722,153100,0.75,0.57,139.019,0.0445,1,-4.051,0.128,8,0,4,0
Hallelujah,0.47,0.364,268960,0.378,0.366,89.918,0.0331,0,-7.381,0.339,7,0,3,0
"Merry Christmas, Happy Holidays",0.104,0.643,255307,0.939,0.756,104.999,0.0463,1,-3.967,0.881,5,0,4,0
"Santa, Can’t You Hear Me",0.005,0.495,242645,0.896,0.462,146.04,0.0331,1,-2.381,0.353,11,0,4,0
Snowman - Sped Up Version,0.292,0.764,137578,0.417,0.575,126.004,0.0461,1,-9.16,0.0832,4,0,3,0
Holly Jolly Christmas,0.865,0.647,119787,0.465,0.699,151.251,0.0428,1,-8.308,0.0882,7,0,4,0
Love to Keep Me Warm,0.97,0.669,158133,0.208,0.315,139.928,0.0692,1,-12.539,0.106,0,0.000524,4,0
DJ Play A Christmas Song,0.157,0.533,209107,0.76,0.466,133.916,0.121,0,-7.256,0.614,11,0,4,0
Christmas Wrapping,0.104,0.74,257933,0.857,0.898,115.954,0.0414,1,-6.134,0.109,9,0,4,0
