songTitle,Acousticness,Danceability,Duration,Energy,Valence,Tempo,Speechiness,Mode,Loudness,Liveness,Key,Instrumentalness,Time,Target
Inside Out,0.00254,0.742,156684,0.481,0.643,96.475,0.0615,1,-13.983,0.0908,1,0.00173,4,0
Let Me Know,0.283,0.609,236000,0.42,0.39,145.771,0.0444,1,-10.524,0.0645,6,0.0291,3,0
Loyal (feat. Isah),0.559,0.62,183925,0.336,0.448,107.028,0.0339,1,-9.987,0.12,2,0.0,4,0
Falling - Radio Edit,0.438,0.591,220491,0.449,0.494,88.016,0.0288,0,-7.842,0.148,0,0.284,4,0
Open Up,0.383,0.426,218536,0.748,0.522,124.01,0.0604,0,-4.819,0.26,3,0.000901,3,0
a love bomb,0.694,0.664,216198,0.306,0.531,121.147,0.0464,0,-9.892,0.0942,1,0.0,4,0
& That's Alright,0.231,0.48,181052,0.63,0.608,78.934,0.107,0,-7.886,0.104,8,0.000678,4,0
MAGIC!,0.828,0.853,195041,0.454,0.611,140.008,0.187,0,-6.895,0.103,7,1.01e-06,4,0
Insecure,0.578,0.398,241932,0.302,0.144,155.339,0.134,0,-12.375,0.0897,9,0.0393,4,0
STAY HERE,0.19,0.567,267273,0.308,0.233,87.999,0.03,1,-11.197,0.175,2,0.0,4,0
Many Ways,0.61,0.686,207717,0.518,0.699,175.955,0.21,0,-7.14,0.352,2,0.00168,4,0
Clementine,0.108,0.679,182190,0.622,0.966,136.969,0.0497,0,-6.948,0.328,4,0.0266,4,0
lost a friend,0.818,0.758,165177,0.357,0.271,120.025,0.0592,0,-7.119,0.113,1,1.25e-05,4,0
Envious,0.635,0.803,153291,0.224,0.84,87.299,0.0634,0,-10.284,0.103,4,0.836,4,0
Cherry Delight,0.607,0.702,177600,0.46,0.602,99.958,0.0302,0,-11.67,0.0847,1,0.43,4,0
Girls Like Us,0.83,0.566,143377,0.406,0.355,77.705,0.378,0,-9.057,0.142,9,0.000381,4,0
HANGING WITH YOU,0.583,0.826,230649,0.371,0.805,77.0,0.0698,0,-9.279,0.0762,1,0.0016,4,0
Undone,0.223,0.535,200000,0.431,0.68,86.427,0.064,1,-10.152,0.074,11,0.0245,4,0
To My Dear Anxiety - Acoustic Demo,0.949,0.461,188571,0.106,0.165,128.621,0.0485,0,-18.064,0.268,2,2.44e-05,3,0
In Your Own Home,0.428,0.693,248838,0.531,0.546,152.721,0.116,1,-9.928,0.15,1,0.457,4,0
GOOD DAY,0.531,0.726,244950,0.886,0.582,82.003,0.138,0,-6.213,0.084,5,0.0927,4,0
Practice,0.315,0.882,194255,0.583,0.697,105.016,0.171,1,-7.822,0.118,7,2.22e-05,4,0
Jussai,0.153,0.598,235364,0.785,0.732,179.944,0.0556,0,-7.393,0.0721,5,0.000667,4,0
Sitting In The Dark,0.295,0.764,276149,0.369,0.491,87.961,0.0607,0,-11.714,0.119,2,0.004,4,0
Nowhere,0.551,0.799,151580,0.361,0.535,126.954,0.0691,1,-7.696,0.0899,1,0.00447,4,0
Blinded,0.474,0.693,112553,0.607,0.286,145.085,0.0398,0,-5.382,0.0799,0,0.00227,4,0
all I'll do is love you more,0.961,0.329,151208,0.305,0.118,80.526,0.0322,1,-13.533,0.105,5,0.000802,3,0
Moonlight,0.523,0.734,186515,0.327,0.332,98.983,0.0382,1,-13.559,0.12,0,0.00022,4,0
Ain’t Nobody,0.472,0.415,145164,0.444,0.314,60.007,0.178,0,-6.798,0.108,8,3.57e-06,3,0
Thinking of You,0.464,0.602,201836,0.489,0.163,72.452,0.177,0,-7.847,0.108,5,0.0571,4,0
On the Run,0.264,0.766,231111,0.549,0.316,118.586,0.0406,0,-6.405,0.0888,5,0.000319,4,0
Sadboy,0.248,0.692,130022,0.736,0.787,80.665,0.251,0,-5.415,0.117,8,0.000351,4,0
Sololove,0.453,0.652,197385,0.675,0.741,90.341,0.0739,0,-5.74,0.374,5,0.00833,4,0
Rodeo Clown,0.727,0.327,210911,0.36,0.397,133.749,0.0319,1,-10.841,0.153,0,0.0,3,0
Time Will Tell,0.717,0.692,188933,0.42,0.576,88.874,0.0668,1,-7.849,0.109,8,0.000671,4,0
RUNAWAY (feat. RINI & Touch Sensitive),0.25,0.586,279512,0.513,0.285,82.045,0.0494,0,-7.765,0.23,9,0.0,4,0
Outside,0.727,0.386,201192,0.283,0.268,87.169,0.0761,0,-14.574,0.0986,2,0.0,3,0
Summer Breeze,0.696,0.598,222519,0.311,0.34,127.425,0.295,1,-14.259,0.11,9,0.0614,4,0
Dissipate,0.902,0.371,250224,0.309,0.235,135.813,0.0342,1,-10.003,0.082,0,9.79e-05,4,0
Good News,0.536,0.645,183603,0.4,0.427,127.969,0.0342,0,-7.249,0.116,9,0.00354,4,0
Perfect Time,0.24,0.477,227848,0.627,0.568,78.954,0.041,0,-7.336,0.102,6,8.5e-05,4,0
Fallin',0.827,0.575,182213,0.243,0.418,159.18,0.0955,1,-7.668,0.117,1,0.00183,3,0
When Does It Get Good,0.25,0.351,195385,0.616,0.112,149.415,0.154,0,-7.289,0.138,7,0.00378,4,0
If You Leave,0.882,0.457,189064,0.329,0.453,156.579,0.05,1,-4.378,0.1,11,1.12e-05,4,0
Question,0.301,0.553,201334,0.478,0.353,74.047,0.0602,0,-8.392,0.17,11,0.332,4,0
Klei,0.802,0.68,113448,0.656,0.709,171.975,0.0573,0,-9.98,0.115,4,0.713,4,0
He Will Follow You With His Eyes,0.518,0.356,225299,0.439,0.392,155.811,0.0709,1,-10.879,0.0961,5,1.56e-06,4,0
Wink,0.75,0.581,250708,0.583,0.245,79.955,0.0676,1,-10.219,0.26,2,0.000494,4,0
Watching The News,0.0669,0.768,218068,0.555,0.299,108.033,0.0413,1,-7.393,0.116,1,0.247,4,0
