songTitle,Acousticness,Danceability,Duration,Energy,Valence,Tempo,Speechiness,Mode,Loudness,Liveness,Key,Instrumentalness,Time,Target
WHO DO U LUV,0.494,0.488,248760,0.328,0.295,122.754,0.0398,0,-10.422,0.165,2,0.000953,3,0
I Love Being Invisible,0.621,0.81,181227,0.33,0.548,110.15,0.135,0,-8.867,0.105,1,0.0343,4,0
Sent from Above,0.914,0.315,187863,0.217,0.0595,69.9,0.0302,1,-12.963,0.272,4,0.57,3,0
Always Be Mine,0.41,0.276,155295,0.611,0.365,169.936,0.0376,1,-5.114,0.167,8,0,4,0
How many miles,0.821,0.763,141871,0.411,0.566,137.989,0.0397,1,-8.938,0.11,5,0.392,4,0
Celestial,0.636,0.261,173377,0.308,0.106,177.426,0.0349,1,-15.464,0.114,8,0.0021,4,0
Clementine,0.108,0.679,182190,0.622,0.966,136.969,0.0497,0,-6.948,0.328,4,0.0266,4,0
Enough,0.0746,0.84,210294,0.664,0.901,87.016,0.0537,0,-6.779,0.136,1,0.000397,4,0
My Girl 2020,0.437,0.664,199167,0.462,0.761,72.013,0.0306,1,-10.842,0.152,3,0.0303,4,0
Man Down,0.879,0.396,144682,0.256,0.184,171.129,0.147,1,-12.598,0.0967,6,0.023,3,0
best,0.628,0.333,196056,0.226,0.25,141.507,0.0399,0,-15.89,0.207,5,0,4,0
Practice,0.315,0.882,194255,0.583,0.697,105.016,0.171,1,-7.822,0.118,7,2.22E-05,4,0
The Bloom,0.624,0.377,114001,0.396,0.144,92.001,0.0728,0,-10.194,0.071,9,0.0415,3,0
Reverse,0.512,0.683,156543,0.546,0.438,146.044,0.0395,0,-6.349,0.104,4,5.23E-06,4,0
wish you hell,0.198,0.707,174305,0.744,0.391,123.934,0.0467,1,-6.13,0.103,5,0.00132,4,0
Gay Face,0.601,0.543,181632,0.496,0.534,140.948,0.0823,1,-7.827,0.524,9,0,4,0
Everybody's Gotta Learn Sometimes,0.0549,0.541,228000,0.387,0.164,119.966,0.0346,1,-9.538,0.0804,8,2.65E-05,4,0
Dwell,0.266,0.34,202303,0.526,0.288,97.615,0.0418,1,-11.532,0.112,1,0.34,4,0
Klei,0.802,0.68,113448,0.656,0.709,171.975,0.0573,0,-9.98,0.115,4,0.713,4,0
Bless Your Heart,0.0168,0.605,243453,0.851,0.215,91.993,0.0988,0,-6.024,0.34,4,1.02E-05,4,0
Gave U My Love,0.0655,0.902,98042,0.483,0.492,99.937,0.0357,0,-7.743,0.127,11,0.36,4,0
Range 95’,0.184,0.603,179560,0.595,0.415,165.983,0.212,0,-7.331,0.265,0,0,4,0
143,0.261,0.721,132107,0.673,0.585,90.978,0.113,0,-7.15,0.0992,1,4.56E-05,4,0
U,0.89,0.763,201915,0.306,0.558,140.821,0.0388,0,-10.283,0.108,1,0.000981,4,0
2MANYTHINGS,0.124,0.68,193000,0.512,0.693,92.547,0.125,0,-7.092,0.0594,1,0.00144,4,0
AM/FM & Blessed - A COLORS SHOW,0.787,0.349,285361,0.321,0.38,86.791,0.0722,0,-12.166,0.323,1,0.000143,4,0
"Bend, Don't Break",0.869,0.456,231741,0.241,0.294,100.395,0.178,1,-9.938,0.0585,3,2.31E-05,4,0
Good News,0.536,0.645,183603,0.4,0.427,127.969,0.0342,0,-7.249,0.116,9,0.00354,4,0
pieces,0.45,0.665,164164,0.505,0.484,99.884,0.0459,0,-6.332,0.118,11,0.0172,4,0
Slow Jam,0.267,0.725,208000,0.337,0.314,120.219,0.0834,0,-12.537,0.0991,7,0.00299,4,0
Again?,0.0023,0.595,172361,0.613,0.712,97.483,0.0307,0,-5.355,0.652,7,0,4,0
Mary Ellen (02),0.744,0.415,198462,0.286,0.369,76.068,0.03,0,-7.478,0.499,2,0,4,0
Before Sunset,0.555,0.713,226000,0.758,0.609,160.17,0.122,1,-6.694,0.116,7,0.122,4,0
find u,0.931,0.634,160381,0.224,0.104,78.86,0.0475,1,-13.291,0.11,1,8.19E-05,4,0
While You Were Sleeping,0.912,0.539,214432,0.191,0.0635,131.32,0.0392,1,-15.603,0.0996,2,9.01E-05,4,0
Rodeo Clown,0.727,0.327,210911,0.36,0.397,133.749,0.0319,1,-10.841,0.153,0,0,3,0
