songTitle,Acousticness,Danceability,Duration,Energy,Valence,Tempo,Speechiness,Mode,Loudness,Liveness,Key,Instrumentalness,Time,Target
No Luv 4 Tha 'Ville,0.368,0.851,175284,0.263,0.576,79.986,0.12,0,-11.647,0.0678,10,0.00396,4,1
Don't Touch My Hair (feat. Sampha),0.409,0.823,257547,0.411,0.397,90.997,0.0557,1,-7.061,0.649,0,0.00135,4,1
Free My People (feat. Simmy & Kid Cruise),0.13,0.848,215027,0.426,0.539,107.99,0.0518,0,-7.07,0.15,10,0.633,4,1
Nah It Ain't The Same,0.359,0.658,245413,0.769,0.567,169.504,0.209,0,-7.464,0.11,11,0.145,4,1
Suffer,0.218,0.698,175547,0.441,0.37,79.448,0.332,1,-6.788,0.288,9,7.86E-05,4,1
Party Hard Interlude,0.26,0.599,161600,0.569,0.459,86.053,0.0375,1,-8.474,0.548,7,0.0147,4,1
Dingaling,0.444,0.744,200800,0.614,0.655,98.358,0.216,1,-6.278,0.197,8,6.09E-05,4,1
Meditation,0.488,0.785,427440,0.484,0.484,134.936,0.0365,1,-12.819,0.111,7,0.251,3,1
Tweety,0.155,0.848,232773,0.542,0.538,132.038,0.0539,1,-7.164,0.0767,6,7.99E-05,4,1
Get You (feat. Kali Uchis),0.422,0.658,278180,0.294,0.358,74.038,0.0321,0,-8.533,0.0749,4,5.20E-05,4,1
That's Why I Love You (feat. Sabrina Claudio),0.333,0.64,241747,0.496,0.547,119.849,0.284,0,-6.077,0.13,3,0,4,1
Hold Me Down,0.628,0.463,231268,0.427,0.231,116.059,0.0549,0,-9.799,0.0911,8,0.000565,4,1
Take Me Away (feat. Syd),0.708,0.395,226116,0.409,0.193,74.088,0.056,1,-8.58,0.0982,6,1.62E-05,4,1
Who Hurt You?,0.586,0.649,231964,0.493,0.277,104.542,0.11,0,-7.645,0.0667,11,0.000167,4,1
Mad (feat. Lil Wayne),0.101,0.827,235493,0.477,0.599,119.807,0.254,1,-5.025,0.0908,0,4.15E-05,4,1
Ooh Nah Nah (feat. Masego),0.052,0.85,240000,0.273,0.572,116.894,0.278,0,-11.567,0.104,7,2.22E-06,4,1
50ft.,0.78,0.559,185911,0.501,0.341,191.54,0.315,1,-7.049,0.107,0,4.10E-05,4,1
Gold,0.2,0.58,274240,0.531,0.0699,111.199,0.0776,0,-8.257,0.487,4,0.0131,4,1
Pink + White,0.667,0.545,184516,0.545,0.549,159.94,0.107,1,-7.362,0.417,9,5.48E-05,3,1
Be There Soon,0.0569,0.857,170000,0.509,0.763,119.979,0.0718,1,-12.41,0.108,6,0,4,1
On A Wave,0.227,0.751,166875,0.431,0.499,128.094,0.0592,0,-11.26,0.0975,1,0,4,1
How Come You Don't Call Me,0.155,0.835,237627,0.547,0.759,124.55,0.0515,0,-7.69,0.0579,6,0.000291,3,1
You Don't Know My Name,0.59,0.264,366733,0.663,0.249,167.078,0.187,1,-8.264,0.342,9,0.00443,4,1
"Me, Myself and I",0.228,0.747,301173,0.47,0.555,83.615,0.0819,1,-9.08,0.159,1,9.86E-05,4,1
Be With You,0.136,0.71,260160,0.451,0.756,74.934,0.093,0,-6.53,0.0966,0,4.43E-06,4,1
Yes,0.114,0.638,259093,0.377,0.562,112.439,0.346,1,-11.195,0.302,9,9.19E-06,4,1
Is She The Reason,0.0655,0.464,286773,0.678,0.682,148.706,0.144,0,-8.104,0.333,5,1.23E-05,4,1
And We Go Gentle,0.299,0.587,203267,0.584,0.525,71.826,0.0395,0,-7.594,0.109,4,2.53E-05,4,1
Red Room,0.631,0.687,232053,0.361,0.453,80.935,0.0501,1,-9.782,0.117,7,0.00479,4,1
Slowzy,0.761,0.558,199969,0.367,0.614,79.364,0.0734,0,-7.385,0.109,5,0.00065,1,1
Where Did I Go?,0.365,0.714,191992,0.59,0.357,97.048,0.0812,1,-9.849,0.0844,5,0.167,4,1
Rockets (feat. Moe Moks),0.15,0.677,217387,0.658,0.874,134.086,0.0699,1,-5.149,0.155,8,0,4,1
Lost,0.0272,0.913,234093,0.603,0.497,123.061,0.226,1,-4.892,0.167,8,0.000503,4,1
Thinkin Bout You,0.409,0.721,200747,0.339,0.2,129.83,0.0532,1,-11.195,0.0973,0,0.00153,4,1
Green Tea Ice Cream,0.804,0.568,231656,0.504,0.298,83.957,0.0402,1,-6.624,0.0927,10,0.00836,4,1
D'Evils,0.00558,0.784,171818,0.586,0.656,132.169,0.187,1,-3.417,0.106,1,0.000286,4,1
Think About It,0.526,0.592,224769,0.418,0.329,87.776,0.228,1,-7.937,0.11,9,1.94E-05,4,1
Sticky,0.0339,0.712,196755,0.846,0.573,120.016,0.0538,0,-6.714,0.106,4,0.000384,4,1
Horses,0.776,0.765,271765,0.44,0.52,80.013,0.108,0,-8.71,0.109,7,2.33E-05,4,1
Cynthia,0.184,0.545,330693,0.426,0.251,89.81,0.0485,1,-5.717,0.115,2,0.00174,4,1
Impossible,0.356,0.658,254493,0.438,0.151,121.888,0.0645,0,-7.089,0.329,2,2.61E-05,3,1
Hold On,0.849,0.7,406467,0.414,0.444,60.479,0.0373,1,-10.864,0.107,0,0.0606,4,1
Laputa (Taylor McFerrin Remix feat. Anderson .Paak),0.271,0.453,244240,0.655,0.492,106.222,0.302,0,-7.709,0.118,5,0,4,1
Special Affair,0.183,0.795,176187,0.409,0.518,120.095,0.0859,0,-10.134,0.112,9,0.00108,4,1
Feel The Breeze,0.0243,0.532,171083,0.557,0.863,86.578,0.406,0,-9.882,0.0805,8,0,4,1
Breeze,0.722,0.67,192739,0.491,0.388,77.021,0.0378,0,-7.999,0.114,0,0.00374,4,1
1991,0.961,0.477,214257,0.138,0.155,86.139,0.0516,1,-11.457,0.121,3,0,4,1
Half Time,0.375,0.624,230853,0.488,0.273,84.218,0.0584,0,-8.258,0.339,4,9.63E-05,4,1
Night & Day,0.2,0.773,182069,0.231,0.659,86.953,0.0823,1,-12.823,0.0623,1,2.52E-05,4,1
Cariño,0.156,0.685,229907,0.305,0.09,86.918,0.37,1,-10.625,0.129,0,5.02E-05,4,1
All Night Parking (with Erroll Garner) Interlude,0.67,0.734,161829,0.497,0.307,127.989,0.166,1,-9.666,0.194,8,2.35E-05,3,1
Ice T,0.101,0.679,247164,0.481,0.665,134.168,0.115,0,-8.791,0.0844,0,0,4,1
My Power,0.543,0.853,248125,0.552,0.731,95.025,0.11,0,-9.963,0.114,10,0.00184,4,1
